status,url,urlFinal,lastErrorMessage,bullJobId
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241200776574135590653270000560641212700908|2|1|1|fd5f449f172df2abf84fb50eb87f0821e3ef0f67","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241200776574135590653270000560641212700908|2|1|1|fd5f449f172df2abf84fb50eb87f0821e3ef0f67"," - net::ERR_ABORTED at http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241200776574135590653270000560641212700908|2|1|1|fd5f449f172df2abf84fb50eb87f0821e3ef0f67","1170"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241245242914039575653170000157101524998011|2|1|1|A32B7C5C39CAD8E7157C88D3B1B5EA52BA32E911","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241245242914039575653170000157101524998011|2|1|1|A32B7C5C39CAD8E7157C88D3B1B5EA52BA32E911"," - net::ERR_ABORTED at http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241245242914039575653170000157101524998011|2|1|1|A32B7C5C39CAD8E7157C88D3B1B5EA52BA32E911","1171"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/modulos/geral/NFCEC_consulta_chave_acesso.aspx?p=29241210230480003156650020006532351156805624|2|1|1|CF1FB0F93990817373F046552D6061DC90DBC6BC","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480003156650020006532351156805624|2|1|1|CF1FB0F93990817373F046552D6061DC90DBC6BC"," - net::ERR_ABORTED at http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480003156650020006532351156805624|2|1|1|CF1FB0F93990817373F046552D6061DC90DBC6BC","1175"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136524291178203194|2|1|1|B8DDC7CAA3FA2E55AB0EA7239E138CA2255F51B0","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136524291178203194|2|1|1|B8DDC7CAA3FA2E55AB0EA7239E138CA2255F51B0"," - net::ERR_EMPTY_RESPONSE at http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136524291178203194|2|1|1|B8DDC7CAA3FA2E55AB0EA7239E138CA2255F51B0","1440"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/modulos/geral/NFCEC_consulta_chave_acesso.aspx?p=29241207900208019800650650000279651306883016|2|1|1|0a3859a6182e81d8c631db3c5552340e88f53571","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241207900208019800650650000279651306883016|2|1|1|0a3859a6182e81d8c631db3c5552340e88f53571"," - net::ERR_ABORTED at http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241207900208019800650650000279651306883016|2|1|1|0a3859a6182e81d8c631db3c5552340e88f53571","1441"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/modulos/geral/NFCEC_consulta_chave_acesso.aspx?p=29241214760850000100650010001717021729441055|2|1|2|d2ac5372804fb62963a2da52974db6b35c9569df","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241214760850000100650010001717021729441055|2|1|2|d2ac5372804fb62963a2da52974db6b35c9569df"," - net::ERR_ABORTED at http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241214760850000100650010001717021729441055|2|1|2|d2ac5372804fb62963a2da52974db6b35c9569df","1442"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/modulos/geral/NFCEC_consulta_chave_acesso.aspx?p=29241234490015001411650650000092981429088794|2|1|1|b5dfcf1f93387508fd51881b1643867763b51db4","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241234490015001411650650000092981429088794|2|1|1|b5dfcf1f93387508fd51881b1643867763b51db4"," - net::ERR_ABORTED at http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241234490015001411650650000092981429088794|2|1|1|b5dfcf1f93387508fd51881b1643867763b51db4","1591"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241245242914003384653260000329131171417556|2|1|1|B29E77993934917A53339C53A681DCE216D02821","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241245242914003384653260000329131171417556|2|1|1|B29E77993934917A53339C53A681DCE216D02821"," - net::ERR_ABORTED at http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241245242914003384653260000329131171417556|2|1|1|B29E77993934917A53339C53A681DCE216D02821","1595"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136306731177932659|2|1|1|BF12A410D696BF3BCD7C1A9B671BE93B22411794","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136306731177932659|2|1|1|BF12A410D696BF3BCD7C1A9B671BE93B22411794"," - net::ERR_ABORTED at http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136306731177932659|2|1|1|BF12A410D696BF3BCD7C1A9B671BE93B22411794","1593"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241252109457000132650010000211971437132023|2|1|1|C7B3DC98657106864578BAD18ED8C553571E35F2","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241252109457000132650010000211971437132023|2|1|1|C7B3DC98657106864578BAD18ED8C553571E35F2"," - Browser crashed or was closed unexpectedly during navigation.","1612"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/modulos/geral/NFCEC_consulta_chave_acesso.aspx?p=29241254546898000127650250000130211108201639|2|1|1|0acb8d1d357a91b8593bffa2dbeb3c5d64e688c1","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241254546898000127650250000130211108201639|2|1|1|0acb8d1d357a91b8593bffa2dbeb3c5d64e688c1"," - net::ERR_ABORTED at http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241254546898000127650250000130211108201639|2|1|1|0acb8d1d357a91b8593bffa2dbeb3c5d64e688c1","1594"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136407981178058799|2|1|1|DEBEB8B3D27A0CC0C900B002A9FE5F30ADE29E12","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136407981178058799|2|1|1|DEBEB8B3D27A0CC0C900B002A9FE5F30ADE29E12"," - Target.createTarget timed out. Increase the 'protocolTimeout' setting in launch/connect calls for a higher timeout if needed.","1979"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136407981178058799|2|1|1|DEBEB8B3D27A0CC0C900B002A9FE5F30ADE29E12","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136407981178058799|2|1|1|DEBEB8B3D27A0CC0C900B002A9FE5F30ADE29E12"," - Target.createTarget timed out. Increase the 'protocolTimeout' setting in launch/connect calls for a higher timeout if needed.","1980"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136407981178058799|2|1|1|DEBEB8B3D27A0CC0C900B002A9FE5F30ADE29E12","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136407981178058799|2|1|1|DEBEB8B3D27A0CC0C900B002A9FE5F30ADE29E12"," - Target.createTarget timed out. Increase the 'protocolTimeout' setting in launch/connect calls for a higher timeout if needed.","1983"
"INVALID","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136407981178058799|2|1|1|DEBEB8B3D27A0CC0C900B002A9FE5F30ADE29E12","http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136407981178058799|2|1|1|DEBEB8B3D27A0CC0C900B002A9FE5F30ADE29E12"," - net::ERR_ABORTED at http://nfe.sefaz.ba.gov.br/servicos/nfce/qrcode.aspx?p=29241210230480000300650020136407981178058799|2|1|1|DEBEB8B3D27A0CC0C900B002A9FE5F30ADE29E12","1981"
